Date,County,State Abbreviation,Population,Cases - last 7 days,Cumulative cases,Total RT-PCR diagnostic tests - last 7 days (may be an underestimate due to delayed reporting),Deaths - last 7 days,Cumulative deaths,Viral (RT-PCR) lab test positivity rate - last 7 days,Confirmed COVID-19 admissions - last 7 days,Suspected COVID-19 admissions - last 7 days,% inpatient beds occupied by COVID-19 patient,Total inpatient beds among hospitals reporting - last 7 days,% ventilators in use by COVID-19 patient,Total ventilators among hospitals reporting - last 7 days,People who are fully vaccinated,People who are fully vaccinated - ages 65+,People who are fully vaccinated as % of population - ages 65+,People with at least 1 dose,People with at least 1 dose - ages 65+,People who are fully vaccinated - 12-17,People who are fully vaccinated as % of population - 12-17,People with at least 1 dose - ages 12-17
2021-05-10,"Washington County, FL",FL,25473,10,2734,129,1,52,0.088,2,0,0,37,0,7,3875,2140,0.489,NA,NA,NA,NA,NA
2021-05-10,"Gilchrist County, FL",FL,18582,8,1613,199,1,44,0.069,NA,NA,NA,NA,NA,NA,3356,1985,0.517,NA,NA,NA,NA,NA
2021-05-10,"Calhoun County, FL",FL,14105,7,1695,173,1,44,0.02,0,0,0,10,0,1,2369,1442,0.54,NA,NA,NA,NA,NA
2021-05-10,"Dixie County, FL",FL,16826,6,1612,300,0,24,0.036,NA,NA,NA,NA,NA,NA,3076,2055,0.516,NA,NA,NA,NA,NA
2021-05-10,"Glades County, FL",FL,13811,6,958,49,0,19,0.091,NA,NA,NA,NA,NA,NA,2152,1409,0.37,NA,NA,NA,NA,NA
2021-05-10,"Hamilton County, FL",FL,14428,3,1628,145,0,25,0.02,NA,NA,NA,NA,NA,NA,2617,1564,0.587,NA,NA,NA,NA,NA
2021-05-10,"Lafayette County, FL",FL,8422,3,1619,128,0,26,0.051,NA,NA,NA,NA,NA,NA,1521,1093,0.751,NA,NA,NA,NA,NA
2021-05-10,"Jefferson County, FL",FL,14246,2,1492,244,0,27,0.021,NA,NA,NA,NA,NA,NA,5205,3273,0.932,NA,NA,NA,NA,NA
2021-05-10,"Liberty County, FL",FL,8354,1,1074,71,0,16,0.024,NA,NA,NA,NA,NA,NA,1333,725,0.577,NA,NA,NA,NA,NA
2021-05-10,"Unallocated, FL",FL,NA,-144,3249,21210,0,0,0.056,NA,NA,NA,NA,NA,NA,91949,28265,NA,NA,NA,NA,NA,NA
2021-05-11,"Miami-Dade County, FL",FL,2716940,5003,491028,115945,73,6259,0.081,451,131,0.08,5992.571428571428,0.04,1880.857142857143,967133,324368,0.717,NA,NA,NA,NA,NA
2021-05-11,"Broward County, FL",FL,1952778,2633,240143,59559,60,2965,0.078,371,88,0.09,4623.142857142859,0.08,975.1428571428572,652311,233992,0.699,NA,NA,NA,NA,NA
2021-05-11,"Hillsborough County, FL",FL,1471968,2095,138312,29689,33,1746,0.057,289,157,0.06,4090,0.05,642.5714285714286,441845,139175,0.65,NA,NA,NA,NA,NA
2021-05-11,"Orange County, FL",FL,1393452,1979,139136,29907,23,1275,0.055,206,815,0.06,4708.285714285714,0.05,825.4285714285713,439172,124922,0.728,NA,NA,NA,NA,NA
2021-05-11,"Palm Beach County, FL",FL,1496770,1581,145485,33276,23,2797,0.066,209,43,0.06,3632.714285714286,0.04,732.1428571428571,526970,262398,0.72,NA,NA,NA,NA,NA
2021-05-11,"Lee County, FL",FL,770577,1268,71242,12944,14,973,0.083,86,12,0.07,1571.142857142857,0.04,244.7142857142857,269441,163484,0.728,NA,NA,NA,NA,NA
2021-05-11,"Polk County, FL",FL,724777,1028,69142,17424,25,1335,0.064,197,108,0.09,1552,0.08,150,185713,94448,0.637,NA,NA,NA,NA,NA
2021-05-11,"Duval County, FL",FL,957755,892,98611,19342,14,1416,0.047,81,101,0.04,3270.285714285714,0.05,544,297130,103233,0.745,NA,NA,NA,NA,NA
2021-05-11,"Pinellas County, FL",FL,974996,801,79947,20366,20,1633,0.03,213,110,0.05,3011.714285714286,0.04,443,364252,171340,0.692,NA,NA,NA,NA,NA
2021-05-11,"Pasco County, FL",FL,553947,703,41687,9126,22,765,0.064,93,24,0.06,1363,0.03,226,169667,84022,0.67,NA,NA,NA,NA,NA
2021-05-11,"Osceola County, FL",FL,375751,629,45010,8897,11,513,0.06,35,10,0.08,586,0.06,113.1428571428571,109419,37817,0.745,NA,NA,NA,NA,NA
2021-05-11,"Volusia County, FL",FL,553284,593,43553,10383,8,804,0.051,67,10,0.06,1564,0.05,207,177267,98028,0.711,NA,NA,NA,NA,NA
2021-05-11,"Brevard County, FL",FL,601942,584,41767,7442,14,876,0.048,42,8,0.04,1382,0.04,194.8571428571428,202255,101544,0.697,NA,NA,NA,NA,NA
2021-05-11,"Manatee County, FL",FL,403253,524,38879,8556,9,677,0.061,29,40,0.05,722,0.03,108,137300,78149,0.691,NA,NA,NA,NA,NA
2021-05-11,"Collier County, FL",FL,384902,469,36044,5977,7,535,0.069,64,3,0.08,826,0.05,143,157530,100282,0.791,NA,NA,NA,NA,NA
2021-05-11,"Seminole County, FL",FL,471826,440,34325,7173,6,499,0.059,13,6,0.06,253,0.07,79,147941,51001,0.676,NA,NA,NA,NA,NA
2021-05-11,"Lake County, FL",FL,367118,417,29885,6782,9,642,0.048,48,87,0.07,747,0.03,104,140782,80933,0.814,NA,NA,NA,NA,NA
2021-05-11,"St. Lucie County, FL",FL,328297,408,26605,6441,12,638,0.081,29,14,0.04,613,0.02,128,97407,52744,0.652,NA,NA,NA,NA,NA
2021-05-11,"Leon County, FL",FL,293582,394,32102,3862,3,320,0.065,27,3,0.03,851,0.01,229,95094,32731,0.803,NA,NA,NA,NA,NA
2021-05-11,"Sarasota County, FL",FL,433742,378,32954,8054,10,822,0.045,48,4,0.03,1245.714285714286,0.04,216.1428571428572,191872,122573,0.757,NA,NA,NA,NA,NA
2021-05-11,"Marion County, FL",FL,365579,332,31281,6359,10,968,0.067,20,18,0.04,824,0.03,205.5714285714286,115681,70729,0.663,NA,NA,NA,NA,NA
2021-05-11,"St. Johns County, FL",FL,264672,249,22742,4658,2,211,0.046,8,7,0.03,335,0.13,36,111200,47468,0.869,NA,NA,NA,NA,NA
2021-05-11,"Hernando County, FL",FL,193920,243,14087,2673,11,470,0.095,47,6,0.06,553,0.04,93,57506,34408,0.645,NA,NA,NA,NA,NA
2021-05-11,"Clay County, FL",FL,219252,231,18740,3276,2,342,0.068,29,7,0.06,511.5714285714286,0.08,151.4285714285714,52332,22009,0.614,NA,NA,NA,NA,NA
2021-05-11,"Bay County, FL",FL,174705,206,20260,1065,2,388,0.076,11,6,0.03,439,0.08,116.4285714285714,43854,20326,0.625,NA,NA,NA,NA,NA
2021-05-11,"Alachua County, FL",FL,269043,198,24915,6073,2,277,0.057,49,13,0.04,1799.857142857143,0.03,408,96326,32837,0.836,NA,NA,NA,NA,NA
2021-05-11,"Escambia County, FL",FL,318316,197,36212,2462,11,691,0.069,36,33,0.02,1253,0.18,153.7142857142857,89315,38199,0.7,NA,NA,NA,NA,NA
2021-05-11,"Charlotte County, FL",FL,188910,178,12973,3311,5,423,0.05,39,7,0.05,643,0.03,98,82326,56475,0.733,NA,NA,NA,NA,NA
2021-05-11,"Martin County, FL",FL,161000,148,12384,3399,0,319,0.055,44,0,0.1,437,0.02,257,61503,38598,0.76,NA,NA,NA,NA,NA
2021-05-11,"Okaloosa County, FL",FL,210738,130,20609,1595,2,363,0.054,8,2,0.02,431,0.01,105,59939,25890,0.753,NA,NA,NA,NA,NA
2021-05-11,"Citrus County, FL",FL,149657,126,11162,1446,2,447,0.091,15,0,0.06,332,0.01,49,53032,36941,0.672,NA,NA,NA,NA,NA
2021-05-11,"Indian River County, FL",FL,159923,119,12576,3916,3,302,0.047,10,4,0.03,324,0.06,38,61360,38923,0.719,NA,NA,NA,NA,NA
2021-05-11,"Highlands County, FL",FL,106221,118,8600,2123,6,357,0.061,16,4,0.07,305,0.05,59,30865,21731,0.568,NA,NA,NA,NA,NA
2021-05-11,"Santa Rosa County, FL",FL,184313,96,18264,1204,2,287,0.042,5,10,0.03,157,0,31,47173,21306,0.707,NA,NA,NA,NA,NA
2021-05-11,"Flagler County, FL",FL,115081,94,7339,1158,2,111,0.034,10,0,0.07,163,0.09,15,43301,26593,0.741,NA,NA,NA,NA,NA
2021-05-11,"Putnam County, FL",FL,74521,77,6534,1047,0,148,0.074,8,2,0.08,87,0.14,11,14468,8584,0.486,NA,NA,NA,NA,NA
2021-05-11,"Nassau County, FL",FL,88625,72,8413,1611,2,126,0.05,4,0,0.05,58,0.04,14,31410,16204,0.801,NA,NA,NA,NA,NA
2021-05-11,"Sumter County, FL",FL,132420,62,9356,1846,4,279,0.028,5,0,0.01,290,0,33,79286,64328,0.835,NA,NA,NA,NA,NA
2021-05-11,"Monroe County, FL",FL,74228,57,6988,1447,0,49,0.046,0,1,0.01,128,0,23.14285714285715,29580,14818,0.841,NA,NA,NA,NA,NA
2021-05-11,"Walton County, FL",FL,74071,53,7812,690,1,88,0.054,13,0,0.05,86,0.18,13,18532,9510,0.635,NA,NA,NA,NA,NA
2021-05-11,"Columbia County, FL",FL,71686,49,8147,1239,0,169,0.042,2,1,0.06,93,0.03,23,14920,8208,0.594,NA,NA,NA,NA,NA
2021-05-11,"Jackson County, FL",FL,46414,47,6230,430,1,157,0.016,5,0,0.03,100,0.07,20,10691,5552,0.58,NA,NA,NA,NA,NA
2021-05-11,"Levy County, FL",FL,41503,45,3461,658,0,54,0.081,NA,NA,NA,NA,NA,NA,9923,6039,0.579,NA,NA,NA,NA,NA
2021-05-11,"Hardee County, FL",FL,26937,42,3165,326,1,44,0.087,0,0,0,35,NA,0,4716,2611,0.556,NA,NA,NA,NA,NA
2021-05-11,"Okeechobee County, FL",FL,42168,41,4029,909,1,89,0.081,4,5,0.03,100,0,23,9444,5925,0.699,NA,NA,NA,NA,NA
2021-05-11,"Wakulla County, FL",FL,33739,40,3463,401,1,56,0.086,NA,NA,NA,NA,NA,NA,8438,4074,0.759,NA,NA,NA,NA,NA
2021-05-11,"Gadsden County, FL",FL,45660,38,5692,458,4,98,0.054,0,0,0,58,NA,0,14131,6338,0.742,NA,NA,NA,NA,NA
2021-05-11,"Hendry County, FL",FL,42022,37,4746,341,1,83,0.073,1,0,0.14,25.14285714285715,0,5,8543,3852,0.667,NA,NA,NA,NA,NA
2021-05-11,"DeSoto County, FL",FL,38001,36,4346,699,0,93,0.051,1,0,0.1,23.14285714285715,0,5,8067,5071,0.593,NA,NA,NA,NA,NA
2021-05-11,"Holmes County, FL",FL,19617,20,2262,50,0,49,0.127,0,0,0,20,0,5,3023,1803,0.46,NA,NA,NA,NA,NA
2021-05-11,"Madison County, FL",FL,18493,16,2069,177,0,45,0.058,0,0,0,25,0,2,4300,2502,0.641,NA,NA,NA,NA,NA
2021-05-11,"Taylor County, FL",FL,21569,15,2737,143,1,47,0.078,0,0,0,48,0,3,4227,2473,0.547,NA,NA,NA,NA,NA
2021-05-11,"Suwannee County, FL",FL,44417,14,5340,555,1,139,0.025,NA,NA,NA,NA,NA,NA,8945,5462,0.566,NA,NA,NA,NA,NA
2021-05-11,"Franklin County, FL",FL,12125,13,1329,77,0,17,0.094,0,0,0.02,15,0,11,3353,2124,0.726,NA,NA,NA,NA,NA
2021-05-11,"Bradford County, FL",FL,28201,13,3018,445,0,56,0.04,NA,NA,NA,NA,NA,NA,4820,2680,0.529,NA,NA,NA,NA,NA
2021-05-11,"Baker County, FL",FL,29210,12,3503,275,0,60,0.035,0,0,0.01,22,0,4,4470,2317,0.563,NA,NA,NA,NA,NA
2021-05-11,"Union County, FL",FL,15237,10,1829,191,1,73,0.054,0,0,0,16.42857142857143,0,2,2398,1188,0.513,NA,NA,NA,NA,NA
2021-05-11,"Gulf County, FL",FL,13639,9,1967,99,2,44,0.131,0,0,0.03,25,0,3,3651,2389,0.661,NA,NA,NA,NA,NA
2021-05-11,"Washington County, FL",FL,25473,9,2734,121,1,52,0.058,3,0,0.01,37,0,7,3883,2143,0.489,NA,NA,NA,NA,NA
2021-05-11,"Gilchrist County, FL",FL,18582,8,1613,198,1,44,0.056,NA,NA,NA,NA,NA,NA,3375,1989,0.518,NA,NA,NA,NA,NA
2021-05-11,"Calhoun County, FL",FL,14105,7,1695,173,1,44,0.026,0,0,0,10,0,1,2370,1442,0.54,NA,NA,NA,NA,NA
2021-05-11,"Dixie County, FL",FL,16826,7,1613,309,0,24,0.042,NA,NA,NA,NA,NA,NA,3081,2055,0.516,NA,NA,NA,NA,NA
2021-05-11,"Glades County, FL",FL,13811,6,958,41,0,19,0.094,NA,NA,NA,NA,NA,NA,2155,1409,0.37,NA,NA,NA,NA,NA
2021-05-11,"Jefferson County, FL",FL,14246,4,1494,238,0,27,0.013,NA,NA,NA,NA,NA,NA,5217,3274,0.932,NA,NA,NA,NA,NA
2021-05-11,"Hamilton County, FL",FL,14428,3,1628,141,0,25,0.02,NA,NA,NA,NA,NA,NA,2622,1564,0.587,NA,NA,NA,NA,NA
2021-05-11,"Lafayette County, FL",FL,8422,2,1619,130,0,26,0.037,NA,NA,NA,NA,NA,NA,1521,1093,0.751,NA,NA,NA,NA,NA
2021-05-11,"Liberty County, FL",FL,8354,1,1075,52,0,16,0,NA,NA,NA,NA,NA,NA,1335,726,0.578,NA,NA,NA,NA,NA
2021-05-11,"Unallocated, FL",FL,NA,-99,3237,21100,0,0,0.054,NA,NA,NA,NA,NA,NA,92334,28301,NA,NA,NA,NA,NA,NA
2021-05-12,"Miami-Dade County, FL",FL,2716940,4895,491703,115287,67,6273,0.079,440,132,0.08,6077.571428571428,0.04,1891.142857142857,980886,325641,0.719,NA,NA,NA,NA,NA
2021-05-12,"Broward County, FL",FL,1952778,2555,240479,58123,44,2965,0.074,370,75,0.09,4623.285714285714,0.08,969.8571428571428,661275,234719,0.701,NA,NA,NA,NA,NA
2021-05-12,"Hillsborough County, FL",FL,1471968,2091,138598,28156,34,1747,0.056,307,145,0.06,4090.142857142857,0.05,642.8571428571429,445420,139469,0.652,NA,NA,NA,NA,NA
2021-05-12,"Orange County, FL",FL,1393452,1905,139339,29387,22,1275,0.055,207,807,0.06,4713.285714285714,0.05,823.5714285714287,443535,125193,0.73,NA,NA,NA,NA,NA
2021-05-12,"Palm Beach County, FL",FL,1496770,1588,145657,33690,26,2801,0.065,199,42,0.06,3624.428571428571,0.04,732.7142857142858,532249,262988,0.721,NA,NA,NA,NA,NA
2021-05-12,"Lee County, FL",FL,770577,1254,71399,12507,18,977,0.078,87,15,0.07,1569,0.04,243.8571428571429,270395,163673,0.729,NA,NA,NA,NA,NA
2021-05-12,"Polk County, FL",FL,724777,1037,69261,17625,18,1337,0.063,196,98,0.09,1552,0.08,150,188249,94758,0.64,NA,NA,NA,NA,NA
2021-05-12,"Duval County, FL",FL,957755,878,98730,19098,17,1419,0.047,77,97,0.04,3274,0.05,544,298923,103389,0.746,NA,NA,NA,NA,NA
2021-05-12,"Pinellas County, FL",FL,974996,808,80044,19189,17,1635,0.03,205,111,0.05,3010.857142857143,0.04,443.1428571428571,367430,171652,0.693,NA,NA,NA,NA,NA
2021-05-12,"Pasco County, FL",FL,553947,688,41776,8875,23,768,0.062,83,21,0.06,1363,0.03,226,170504,84146,0.671,NA,NA,NA,NA,NA
2021-05-12,"Osceola County, FL",FL,375751,594,45071,8712,5,513,0.057,32,10,0.08,586,0.06,113.1428571428571,110607,37905,0.746,NA,NA,NA,NA,NA
2021-05-12,"Brevard County, FL",FL,601942,590,41841,7350,11,877,0.047,42,8,0.04,1382,0.04,194.4285714285714,204398,101798,0.698,NA,NA,NA,NA,NA
2021-05-12,"Volusia County, FL",FL,553284,583,43615,8441,12,808,0.05,67,7,0.05,1564,0.05,207,178432,98214,0.713,NA,NA,NA,NA,NA
2021-05-12,"Manatee County, FL",FL,403253,554,38982,7965,10,678,0.059,24,38,0.05,722,0.03,108,139315,78395,0.693,NA,NA,NA,NA,NA
2021-05-12,"Collier County, FL",FL,384902,504,36129,5675,6,536,0.068,70,4,0.08,823.8571428571429,0.05,143,158201,100406,0.792,NA,NA,NA,NA,NA
2021-05-12,"Seminole County, FL",FL,471826,433,34382,6972,8,501,0.055,12,6,0.06,253,0.07,79,150089,51105,0.678,NA,NA,NA,NA,NA
2021-05-12,"Lake County, FL",FL,367118,406,29932,6233,5,642,0.048,51,86,0.06,747,0.03,104,141768,81125,0.816,NA,NA,NA,NA,NA
2021-05-12,"Sarasota County, FL",FL,433742,398,32997,7448,13,825,0.044,47,5,0.03,1243.714285714286,0.04,216,192956,122772,0.758,NA,NA,NA,NA,NA
2021-05-12,"St. Lucie County, FL",FL,328297,394,26637,6424,14,640,0.077,27,13,0.04,613,0.02,128,97974,52818,0.653,NA,NA,NA,NA,NA
2021-05-12,"Leon County, FL",FL,293582,369,32167,3447,3,320,0.064,29,4,0.03,851,0.01,229,95981,32765,0.803,NA,NA,NA,NA,NA
2021-05-12,"Marion County, FL",FL,365579,331,31324,5810,10,968,0.065,23,18,0.04,824,0.02,205.5714285714286,117219,70949,0.665,NA,NA,NA,NA,NA
2021-05-12,"St. Johns County, FL",FL,264672,252,22769,4566,2,211,0.045,9,6,0.03,335,0.14,36,111963,47539,0.87,NA,NA,NA,NA,NA
2021-05-12,"Hernando County, FL",FL,193920,244,14124,2589,9,470,0.095,51,5,0.07,553,0.03,93,57719,34469,0.646,NA,NA,NA,NA,NA
2021-05-12,"Clay County, FL",FL,219252,236,18772,3098,2,342,0.068,30,10,0.06,511.1428571428572,0.08,151.2857142857143,52594,22050,0.615,NA,NA,NA,NA,NA
2021-05-12,"Alachua County, FL",FL,269043,198,24942,5442,3,278,0.055,50,11,0.03,1800,0.03,408,96719,32876,0.837,NA,NA,NA,NA,NA
2021-05-12,"Escambia County, FL",FL,318316,180,36230,2339,5,692,0.072,38,36,0.02,1253,0.18,154.1428571428571,90248,38286,0.702,NA,NA,NA,NA,NA
2021-05-12,"Charlotte County, FL",FL,188910,176,12991,3285,6,424,0.049,37,6,0.05,643,0.03,98,82642,56550,0.734,NA,NA,NA,NA,NA
2021-05-12,"Bay County, FL",FL,174705,164,20278,1257,4,390,0.074,9,5,0.03,439,0.08,116.1428571428571,44293,20373,0.626,NA,NA,NA,NA,NA
2021-05-12,"Citrus County, FL",FL,149657,133,11185,1296,8,453,0.09,14,0,0.06,332,0,49.57142857142857,53415,37020,0.674,NA,NA,NA,NA,NA
2021-05-12,"Martin County, FL",FL,161000,127,12398,3186,0,319,0.053,41,0,0.1,437,0.02,257,61753,38635,0.761,NA,NA,NA,NA,NA
2021-05-12,"Okaloosa County, FL",FL,210738,120,20622,1364,2,363,0.058,8,1,0.02,431,0.01,105,60164,25923,0.754,NA,NA,NA,NA,NA
2021-05-12,"Indian River County, FL",FL,159923,112,12584,3822,3,302,0.045,8,4,0.03,324,0.06,38,61771,39012,0.721,NA,NA,NA,NA,NA
2021-05-12,"Highlands County, FL",FL,106221,112,8607,2033,6,357,0.055,20,3,0.07,305,0.05,59,31074,21784,0.569,NA,NA,NA,NA,NA
2021-05-12,"Santa Rosa County, FL",FL,184313,90,18266,1177,4,290,0.04,4,14,0.02,157,0,31,47463,21324,0.708,NA,NA,NA,NA,NA
2021-05-12,"Flagler County, FL",FL,115081,80,7348,1164,2,111,0.036,10,1,0.08,163,0.09,15,43834,26663,0.743,NA,NA,NA,NA,NA
2021-05-12,"Putnam County, FL",FL,74521,70,6544,1043,2,150,0.066,6,1,0.07,87,0.16,11,14534,8600,0.487,NA,NA,NA,NA,NA
2021-05-12,"Nassau County, FL",FL,88625,66,8417,1561,1,126,0.051,6,0,0.06,58,0.05,14,31521,16220,0.802,NA,NA,NA,NA,NA
2021-05-12,"Monroe County, FL",FL,74228,60,6998,1495,0,49,0.044,0,1,0,128,0,23.14285714285715,29831,14846,0.842,NA,NA,NA,NA,NA
2021-05-12,"Sumter County, FL",FL,132420,57,9364,1734,4,279,0.026,6,0,0.01,290,0,33,79457,64399,0.836,NA,NA,NA,NA,NA
2021-05-12,"Jackson County, FL",FL,46414,47,6239,409,1,157,0.018,5,0,0.04,100,0.07,20,10733,5564,0.581,NA,NA,NA,NA,NA
2021-05-12,"Hardee County, FL",FL,26937,46,3171,342,1,44,0.086,0,0,0,35,NA,0,4752,2614,0.557,NA,NA,NA,NA,NA
2021-05-12,"Wakulla County, FL",FL,33739,42,3469,379,1,56,0.089,NA,NA,NA,NA,NA,NA,8484,4077,0.76,NA,NA,NA,NA,NA
2021-05-12,"Columbia County, FL",FL,71686,42,8147,1202,0,169,0.041,3,2,0.04,93,0.02,23,14980,8218,0.595,NA,NA,NA,NA,NA
2021-05-12,"Walton County, FL",FL,74071,42,7812,590,0,87,0.052,12,0,0.05,86,0.17,13,18636,9530,0.636,NA,NA,NA,NA,NA
2021-05-12,"Okeechobee County, FL",FL,42168,42,4036,648,0,89,0.083,4,5,0.03,100,0,23,9481,5936,0.7,NA,NA,NA,NA,NA
2021-05-12,"Hendry County, FL",FL,42022,37,4750,332,1,83,0.083,0,0,0.12,25,0,5,8769,3880,0.671,NA,NA,NA,NA,NA
2021-05-12,"DeSoto County, FL",FL,38001,36,4350,598,0,93,0.05,2,0,0.1,22.28571428571428,0,5,8177,5082,0.594,NA,NA,NA,NA,NA
2021-05-12,"Levy County, FL",FL,41503,35,3464,594,0,54,0.085,NA,NA,NA,NA,NA,NA,10019,6066,0.581,NA,NA,NA,NA,NA
2021-05-12,"Gadsden County, FL",FL,45660,33,5696,450,1,99,0.053,0,0,0,58,NA,0,14276,6352,0.744,NA,NA,NA,NA,NA
2021-05-12,"Holmes County, FL",FL,19617,19,2264,55,0,49,0.121,0,0,0,20,0,5,3038,1803,0.46,NA,NA,NA,NA,NA
2021-05-12,"Taylor County, FL",FL,21569,16,2738,127,0,47,0.085,0,0,0,48,0,3,4245,2477,0.547,NA,NA,NA,NA,NA
2021-05-12,"Franklin County, FL",FL,12125,14,1330,83,0,17,0.106,0,0,0.02,15,0,11,3362,2126,0.727,NA,NA,NA,NA,NA
2021-05-12,"Madison County, FL",FL,18493,14,2070,166,0,45,0.064,0,0,0,25,0,2,4309,2503,0.641,NA,NA,NA,NA,NA
2021-05-12,"Suwannee County, FL",FL,44417,13,5342,480,1,139,0.026,NA,NA,NA,NA,NA,NA,8974,5474,0.567,NA,NA,NA,NA,NA
2021-05-12,"Baker County, FL",FL,29210,12,3503,280,0,60,0.033,0,0,0,22,0,4,4500,2318,0.563,NA,NA,NA,NA,NA
2021-05-12,"Union County, FL",FL,15237,10,1831,177,1,73,0.053,0,0,0,16.42857142857143,0,2,2411,1192,0.514,NA,NA,NA,NA,NA
2021-05-12,"Bradford County, FL",FL,28201,9,3019,411,0,56,0.036,NA,NA,NA,NA,NA,NA,4839,2680,0.529,NA,NA,NA,NA,NA
2021-05-12,"Dixie County, FL",FL,16826,8,1614,290,0,24,0.052,NA,NA,NA,NA,NA,NA,3091,2058,0.517,NA,NA,NA,NA,NA
2021-05-12,"Gilchrist County, FL",FL,18582,8,1615,174,1,44,0.037,NA,NA,NA,NA,NA,NA,3382,1989,0.518,NA,NA,NA,NA,NA
2021-05-12,"Gulf County, FL",FL,13639,8,1968,94,2,44,0.096,0,0,0.02,25,0,3,3685,2392,0.662,NA,NA,NA,NA,NA
2021-05-12,"Washington County, FL",FL,25473,7,2736,123,1,52,0.055,4,0,0.01,37,0,7,4114,2167,0.495,NA,NA,NA,NA,NA
2021-05-12,"Glades County, FL",FL,13811,6,958,39,0,19,0.091,NA,NA,NA,NA,NA,NA,2371,1418,0.372,NA,NA,NA,NA,NA
2021-05-12,"Calhoun County, FL",FL,14105,6,1695,103,0,44,0.026,0,0,0,10,0,1,2372,1442,0.54,NA,NA,NA,NA,NA
2021-05-12,"Jefferson County, FL",FL,14246,4,1494,203,0,27,0.018,NA,NA,NA,NA,NA,NA,5255,3280,0.934,NA,NA,NA,NA,NA
2021-05-12,"Hamilton County, FL",FL,14428,4,1629,130,0,25,0.02,NA,NA,NA,NA,NA,NA,2628,1565,0.587,NA,NA,NA,NA,NA
2021-05-12,"Lafayette County, FL",FL,8422,2,1620,86,0,26,0.015,NA,NA,NA,NA,NA,NA,1525,1095,0.753,NA,NA,NA,NA,NA
2021-05-12,"Liberty County, FL",FL,8354,1,1075,37,0,16,0,NA,NA,NA,NA,NA,NA,1336,727,0.579,NA,NA,NA,NA,NA
2021-05-12,"Unallocated, FL",FL,NA,-64,3229,20924,0,0,0.055,NA,NA,NA,NA,NA,NA,93987,28745,NA,NA,NA,NA,NA,NA
2021-05-13,"Miami-Dade County, FL",FL,2716940,4688,492232,113994,68,6275,0.077,427,125,0.07,5965.571428571428,0.04,1879,996443,326945,0.722,NA,NA,NA,NA,NA
2021-05-13,"Broward County, FL",FL,1952778,2404,240790,57157,42,2978,0.072,370,78,0.09,4620.285714285714,0.08,966.2857142857142,670840,235595,0.704,NA,NA,NA,NA,NA
2021-05-13,"Hillsborough County, FL",FL,1471968,2034,138931,28838,22,1747,0.057,299,127,0.06,4090.714285714286,0.04,642,450090,139855,0.653,NA,NA,NA,NA,NA
2021-05-13,"Orange County, FL",FL,1393452,1773,139508,29501,17,1278,0.052,217,796,0.06,4784.714285714286,0.05,829.1428571428571,452072,125779,0.733,NA,NA,NA,NA,NA
2021-05-13,"Palm Beach County, FL",FL,1496770,1494,145850,33539,30,2808,0.065,182,44,0.05,3618,0.04,733.5714285714287,540630,263858,0.724,NA,NA,NA,NA,NA
2021-05-13,"Lee County, FL",FL,770577,1202,71542,12747,9,979,0.078,87,18,0.07,1567.571428571428,0.04,243,272518,164074,0.73,NA,NA,NA,NA,NA
2021-05-13,"Polk County, FL",FL,724777,961,69394,17199,15,1337,0.061,193,95,0.09,1552,0.08,150,190805,95097,0.642,NA,NA,NA,NA,NA
2021-05-13,"Duval County, FL",FL,957755,862,98870,18598,17,1419,0.047,79,105,0.04,3274,0.05,544,301409,103671,0.748,NA,NA,NA,NA,NA
2021-05-13,"Pinellas County, FL",FL,974996,787,80142,19553,20,1639,0.031,207,114,0.05,3011,0.03,443.2857142857143,372350,172316,0.696,NA,NA,NA,NA,NA
2021-05-13,"Pasco County, FL",FL,553947,657,41854,8732,17,770,0.063,89,20,0.06,1363,0.04,226,172436,84512,0.674,NA,NA,NA,NA,NA
2021-05-13,"Volusia County, FL",FL,553284,586,43710,8135,11,808,0.048,70,6,0.05,1564,0.06,208.2857142857143,181398,98644,0.716,NA,NA,NA,NA,NA
2021-05-13,"Brevard County, FL",FL,601942,583,41933,7070,13,879,0.046,44,7,0.04,1382,0.04,193.8571428571429,207674,102336,0.702,NA,NA,NA,NA,NA
2021-05-13,"Osceola County, FL",FL,375751,555,45120,8973,6,515,0.054,28,17,0.07,586,0.06,113.1428571428571,112575,38038,0.749,NA,NA,NA,NA,NA
2021-05-13,"Collier County, FL",FL,384902,512,36237,5317,5,536,0.069,72,5,0.08,823.1428571428571,0.05,143,159934,100734,0.795,NA,NA,NA,NA,NA
2021-05-13,"Manatee County, FL",FL,403253,484,39025,7989,7,678,0.065,27,32,0.05,722,0.03,108,141246,78580,0.694,NA,NA,NA,NA,NA
2021-05-13,"Seminole County, FL",FL,471826,411,34429,6831,6,501,0.058,14,7,0.06,253,0.07,79,152040,51275,0.68,NA,NA,NA,NA,NA
2021-05-13,"Sarasota County, FL",FL,433742,391,33057,7388,5,825,0.048,48,6,0.03,1247.857142857143,0.04,216,194517,123071,0.76,NA,NA,NA,NA,NA
2021-05-13,"Lake County, FL",FL,367118,384,29977,6214,5,642,0.051,46,84,0.06,747,0.03,104,142854,81338,0.818,NA,NA,NA,NA,NA
2021-05-13,"St. Lucie County, FL",FL,328297,375,26685,6439,9,640,0.078,24,13,0.04,613,0.02,128,98987,52955,0.654,NA,NA,NA,NA,NA
